userid,itemid,timestamp,rating
A1GWG5CWLKJ7ET,B003BT6HMW,2015-11-27,5
A1GWLTLZCHNEI5,B01D90BYKC,2017-01-23,5
A1GYOSEAJ5EEK1,B001AO0WCG,2013-09-16,5
A1H4347RCYBPRE,B0006PJRRG,2015-10-09,5
A1H6SBO7R007I8,B000AV4XW0,2018-05-19,2
A1H6SBO7R007I8,B01G2KWBZS,2017-08-08,4
A1HD0BF7SJH4CG,B000Z5Y8GC,2014-06-20,5
A1HQ56HXZQJ1WU,B00BXS9PFE,2013-07-20,5
A1HUO2AXGLYHDI,B000J4FGAG,2013-12-06,5
A1HW72TSGGCGOZ,B007PORYUI,2013-06-11,4
A1HW72TSGGCGOZ,B00DTH63P2,2013-06-11,4
A1I2U8NT5J6P1N,B001NZ1OWO,2017-04-22,4
A1I3WK7TCIVW26,B00B59AULY,2013-08-07,5
A1I4NHYX40MFD,B00KWHATEI,2014-07-29,5
A1I4NHYX40MFD,B00TBJWR0M,2015-10-20,3
A1I5YAUPX34AOR,B0006PJRRG,2012-12-16,4
A1I6U5AQAT3ZG9,B002HG7NX2,2017-08-19,5
A1I8QPILZMTELT,B001TBK62Q,2016-08-02,3
A1IA0O3OYQO9LV,B001GSM6TS,2015-10-22,5
A1IA0O3OYQO9LV,B006989VBG,2015-10-29,5
A1IH42TUIZ2XJL,B0062CIEKI,2014-01-28,5
A1IIT6KQNH7QX1,B003B6S36S,2015-09-03,5
A1ILBBI4KFQB7A,B00BPJ18DS,2015-06-06,4
A1ILFU8IRJAC1K,B0012SI2EU,2014-07-16,5
A1INBQLNQNSHTK,B00G1879TU,2016-04-20,4
A1INBQLNQNSHTK,B00YOL1D9I,2015-12-01,3
A1IW63HLRVK62L,B000CRQHNU,2015-10-02,5
A1IZJVLNMFACS6,B00NIQALAC,2015-10-03,4
A1JI6A2AAJK5V3,B0058TE4WI,2014-07-25,5
A1JOCKX0DBY0D5,B000CRQHNU,2014-11-23,5
A1JOCKX0DBY0D5,B002K6AHQY,2014-12-24,5
A1JTUH8W536LMH,B00BEZNBJ2,2014-12-22,5
A1JYB33LX3RKW6,B00846HME4,2014-06-21,5
A1JZFGZEZVWQPY,B000ULD9XE,2015-03-09,5
A1K1ZKOHP4RQTW,B00837YY18,2015-01-14,5
A1K9L49L7HTQJE,B0013U0EYI,2013-03-09,5
A1KDM0N4UCEPHA,B01BI6SQ96,2017-08-23,3
A1KI02CUM1WC3W,B004N2S2JM,2014-11-14,5
A1KI3173CO6TK2,B00205CJWK,2017-04-20,4
A1KSC91G9AIY2Z,B00014GT8W,2018-04-09,3
A1KSC91G9AIY2Z,B005O8XYYM,2016-12-16,4
A1L1S42BOGPF96,B001A5H5N4,2015-02-02,5
A1L28UXWSTSVSD,B019OS5DRS,2016-02-19,5
A1LA4K5JF78BER,B000Q2Y062,2016-02-07,5
A1LANNQ26C7MUT,B000ZJDYTA,2017-01-14,4
A1LE5PV7Y0I0T3,B000YBIOB2,2016-06-11,5
A1LG1DKUZXGJ6J,B003EHOLAQ,2015-10-22,3
A1LG1DKUZXGJ6J,B00GHX513U,2016-02-14,3
A1LG1DKUZXGJ6J,B01G8UTM3Q,2016-11-10,4
A1LKOIZXPQ9VG0,B016KDZHCG,2018-02-11,2
A1LKOIZXPQ9VG0,B019WZR5VU,2016-04-15,4
A1LRQWKGVXCJ7C,B00BXS9PFE,2016-05-16,3
A1LUK8APLC16WK,B000V3ME6Y,2017-06-04,3
A1LUK8APLC16WK,B002P3L99G,2017-01-03,4
A1LUK8APLC16WK,B00WFH2VL2,2015-12-11,4
A1LUK8APLC16WK,B01B4OIJ6M,2018-03-17,5
A1LXM5PZZHTT6W,B00B59AULY,2015-04-12,5
A1LY4LT62BHY1X,B0006PJRRG,2016-11-28,3
A1LY4LT62BHY1X,B000NG80GM,2016-11-28,5
A1M04H40ZVGWVG,B012TVK2RI,2014-06-30,2
A1M0VRITABSIQ6,B007PORYUI,2013-12-17,3
A1M0VRITABSIQ6,B00DTH63P2,2013-12-17,3
A1M1Y5UGONAW06,B00JRWV3LC,2014-10-16,4
A1M1Y5UGONAW06,B00MTUT834,2018-04-11,5
A1M87SBGZN0E0B,B0001EL9BO,2014-09-13,5
A1MD9AEU9C4WJN,B000BK1U5S,2014-05-03,4
A1MD9AEU9C4WJN,B0084GVSWG,2013-10-16,3
A1MDDJ2XUPZZOE,B002616M1C,2013-06-19,3
A1MELG1UFSXAMV,B00R3PZK14,2016-07-01,5
A1MFMWKPTDFZE8,B0058TE4WI,2016-05-02,5
A1MOHHZ5ZSQCRD,B0057TPUPY,2014-07-08,5
A1MUHMPF5XYTAP,B0006PLMFQ,2014-06-03,5
A1N0H5PETP7E42,B00IRNQJYI,2014-07-01,5
A1N46G8TKM3ZQB,B00103DUZS,2015-04-29,4
A1N46G8TKM3ZQB,B00QTTJWMS,2015-09-01,5
A1N8QW8DDT7EJH,B0006PLMFQ,2013-11-04,1
A1NEIH01B5X6QL,B0002RI2PG,2017-07-05,5
A1NLBKKUFURP48,B00F9JGPTW,2016-12-02,5
A1NOKJM3Y13CG9,B000OOSHAM,2014-09-16,5
A1NQOLKH5T6FOA,B00B59AULY,2016-07-15,4
A1O229NVVDJUX2,B01A982YRO,2018-07-23,4
A1O2QIQK2OR5TC,B00BJ5XCBE,2015-03-06,4
A1O4PNHACFEDEM,B001MF3FMW,2018-05-17,5
A1O5T5R8A6EG7U,B000NG80GM,2018-03-02,5
A1OA65HXZIINHR,B0136SHERY,2016-04-23,5
A1OF72PQR4MII1,B01ALDX886,2016-03-18,5
A1OPP29TD7SIQ9,B003OGV7UO,2016-01-06,5
A1OSZ0SN61MAEY,B005G5FN2E,2012-10-20,5
A1OWRLSD7LTSQ9,B013QWSVF4,2015-10-16,4
A1P297U2LS0JHR,B000J4FGAG,2014-05-24,3
A1P66GJ6VSS2E2,B007ZUGBLA,2014-07-28,4
A1P6GN2K66B1W5,B000W16JAC,2014-10-02,5
A1P77JG6PMRRPK,B00G187CP6,2016-04-06,5
A1PIOXOZ1AZ14U,B000J4FGAG,2014-09-07,5
A1PPJBF43IJ1W6,B00CNE2GOO,2015-04-11,4
A1QAPTV4YS16N9,B007PORYUI,2016-06-01,4
A1QAPTV4YS16N9,B00DTH63P2,2016-06-01,4
A1QCULR3SQ9IIP,B002B4540O,2017-04-23,5
A1QFX6MTNCLI66,B0013U0EYI,2015-06-09,5
A1QKFWY3GTBDRY,B0015Z90NC,2018-05-14,5
A1QKFWY3GTBDRY,B006RBR7NO,2018-02-20,5
A1QKFWY3GTBDRY,B00ZY9MZZU,2018-02-27,5
A1QO88MU0PYJON,B004IZA3YG,2014-07-24,5
A1QPLOGZM1F7E8,B00R5DS94O,2018-03-03,5
A1QS1B2IW9SWHC,B01G2KWBZS,2017-08-28,4
A1QSKSNWAGXKBZ,B00U1E54CE,2018-06-03,5
A1QVSH3CRJHGHJ,B001VJVP0S,2018-04-03,2
A1QXE7OX7MSL2H,B001G9CJO4,2015-07-29,5
A1QXWM5P0CT45,B00N972MVG,2016-06-23,3
A1R3IUM1KVYK5I,B00BXS9PFE,2015-02-25,5
A1R5UF5IOJGWBF,B001NJGARY,2016-02-26,5
A1RLP0R1N8H8C4,B001C0W8QG,2018-05-06,3
A1RLP0R1N8H8C4,B00M0V39VE,2017-06-28,2
A1RR36YKJB917S,B00U6ZCD2C,2015-05-12,5
A1RRMZKOMZ2M7J,B0009OAI1S,2011-03-13,2
A1RRMZKOMZ2M7J,B01B3QIEPC,2018-05-04,3
A1RXH3XWSYIB1M,B00B59AULY,2015-12-07,5
A1S7YQQGJPPFLG,B0002RI2PG,2017-07-20,5
A1SCNB4DE7XPKT,B00LO1DNXU,2017-08-10,5
A1SGVSYOB70FY,B00R3PZK14,2016-04-19,5
A1STC2PCXN65A1,B000J4FGAG,2016-05-07,5
A1SV13PG7D7SJX,B0006PLMFQ,2014-08-11,5
A1SX73TKLN7DPH,B00B59AULY,2014-09-06,5
A1SYEY0VXLA17Z,B003OYG18O,2013-10-17,3
A1T0NEGC9YQPR6,B000YBNL2Y,2015-06-12,5
A1T71T5GUD8FJ3,B000NW4LDM,2018-01-30,3
A1TFMR7RE985MF,B004WMJWII,2016-03-18,1
A1TKBDWY45OW3Z,B000YBNL2Y,2015-10-07,5
A1TPW86OHXTXFC,B000Q388UK,2015-11-02,4
A1TPWGBNIYJ76F,B002WZJQLA,2017-02-28,5
A1TRAEV7QWA5DX,B000JL7Z5S,2007-11-17,5
A1TRECFDGFD4LE,B002K6AHQY,2014-08-05,5
A1TURBPBTDENDB,B001T0HHDS,2016-03-28,5
A1TXRQSFTVEWMN,B0013U0EYI,2016-06-20,5
A1U8VI6I2MFEU8,B00J66M2SM,2017-06-26,3
A1UBGDI1IIRI75,B0012H6Y28,2016-02-19,5
A1UFPZUUATIGXF,B0058TE4WI,2013-07-25,5
A1UMSB7LAW0RIR,B00172BJ7I,2016-09-10,5
A1UMSB7LAW0RIR,B019WZR5VU,2016-04-11,4
A1UNJ46NSB352E,B018B2AN50,2016-09-13,4
A1UNM2BK0XPZLS,B0015ZC1FG,2017-08-15,2
A1UOP3I8BE70JJ,B004N2S2JM,2011-12-17,5
A1UQBFCERIP7VJ,B00KWH0QZA,2014-12-10,5
A1UYMA2KBEZJAV,B0058TE4WI,2016-12-18,3
A1V1EP514B5H7Y,B005CX2DTQ,2016-06-08,3
A1VDMXHHH5DI7P,B00JIM55MY,2014-09-30,2
A1VPEWW3D9T9SF,B000GI3U6C,2014-06-10,5
A1VPEWW3D9T9SF,B000R3K2F8,2013-12-07,5
A1VRPTS2C1ATNJ,B000ASDGK8,2018-02-18,4
A1VS1LL905P5L5,B0059IE252,2013-06-18,2
A1VS1LL905P5L5,B00QPNKVGY,2018-08-05,4
A1VTERS1W47RIK,B003OGV7UO,2016-06-01,5
A1VUN4JU731CBH,B004JKNYL4,2012-01-31,5
A1VZHK5PZJP1YX,B00B59AULY,2014-07-07,5
A1W4F91DH3XPB2,B01ALDX71E,2016-03-14,5
A1WAA32LZ1488K,B001LY7GEM,2015-02-16,5
A1WH5J3AP5JR7H,B016IXPWO6,2015-12-31,5
A1WKEAS58297E5,B01BMBL56S,2016-07-10,4
A1WKQ94M45D8MG,B00FW6ZTW6,2017-09-12,5
A1WKQ94M45D8MG,B00T07GQ3E,2016-12-01,4
A1WMT21SRY3W5J,B00172F9HO,2011-08-25,5
A1WP0CG1OUSHMR,B00BXS9PFE,2016-09-05,5
A1WRTQBUNULI0A,B00B59AULY,2014-08-29,5
A1WT5DZYZ10FO9,B000HP9M34,2017-01-10,5
A1X2200VP4P4U3,B000TD5K8U,2014-01-22,5
A1X2200VP4P4U3,B001LFCHI6,2016-06-07,5
A1X2B7H1P11DXH,B00IBDCYWK,2017-03-02,3
A1X2LENOF84LCQ,B00N972MVG,2016-06-27,4
A1X2LENOF84LCQ,B016N2SDVG,2017-03-06,2
A1X6ASXO8F7A9E,B007PORYUI,2013-05-20,5
A1X6ASXO8F7A9E,B00DTH63P2,2013-05-20,5
A1XAPRM0OO15SO,B00UKNJLRU,2016-07-02,5
A1XCSAX4BRT89Y,B00HQKPC8W,2015-10-09,3
A1XCSAX4BRT89Y,B00I1BLUC2,2017-03-21,5
A1XDQFM10Q1SMK,B01A0NT3D6,2018-05-18,3
A1XIKDML1YO1WU,B00B59AULY,2014-09-07,4
A1XJOSJN6FHFO0,B00CUF3RZ8,2014-10-09,5
A1XJOSJN6FHFO0,B01EBTAU5K,2016-11-10,5
A1XQOAMM9F7LGP,B000PHTC20,2014-12-02,5
A1XYATUTPV7MN9,B004SGZ610,2015-08-04,3
A1Y39T2CT36YL0,B01ALDX700,2016-05-04,5
A1Y64EPRAH20CX,B000Q2ZPL6,2017-01-16,5
A1YGDHN09USR72,B00BDJ0LX8,2017-10-31,3
A1YH6DMZOS59A2,B00NGJLCEK,2015-01-10,4
A1YMXGQQT7YWMN,B001PMIN10,2012-09-21,5
A1YPT5II83LY3I,B001QWCCQG,2014-12-30,3
A1YVUUHT093E0K,B00BXS9PFE,2017-01-31,5
A1ZBJ03O1D78CS,B0052H2JXW,2015-01-14,3
A1ZCSSCAGBCD49,B0089HGSMK,2015-10-21,5
A1ZGHA3IJV01BK,B002DP8D36,2014-11-13,4
A1ZO9D554VQO9F,B00T5HLKIU,2015-04-22,5
A1ZPY91VE3IDN1,B00261803U,2016-06-21,2
A1ZPY91VE3IDN1,B00MOZ3FBK,2015-05-07,3
A1ZPY91VE3IDN1,B012NSQZA0,2016-09-30,5
A1ZQKZ1K54USYJ,B0006PLMFQ,2014-08-04,1
A1ZWG3ETGDJIR5,B000RG8D6A,2014-02-18,1
A1ZYG2KYW3Q107,B0006PLMFQ,2014-12-16,5
A1ZZSLTEMTV4HD,B001QOVUR6,2016-12-21,3
A2065HBMYDXJ1S,B013I5DGAO,2015-10-13,5
A2065HBMYDXJ1S,B015WFNLR6,2018-08-20,3
A2068BC3ZXAVJQ,B01A5OO16E,2016-06-07,5
A209XHC20QAYM,B00SVEPN4A,2016-01-20,3
A20CR5MK7Q8M6Z,B00TBJWP86,2017-06-01,5
A20GTJ1G6FAGN0,B001JDHR4Y,2015-04-18,5
A20RNDVGF6IOMQ,B00B59AULY,2016-05-15,5
A20VCG18UDO3TL,B00021D2Z2,2014-11-15,5
A20VCG18UDO3TL,B00095LIP2,2014-10-19,4
A217E9YU9PINU0,B000QGKQXO,2014-04-15,3
A217GQ496NNO1C,B00F9JGPTW,2016-05-03,5
A21B8AV7E3MPXE,B00KWH0QZA,2014-12-04,4
A21FWV7IMMPSXP,B002HG7NX2,2017-07-20,5
A21I717LTVC1Y,B000Z5YFX8,2018-04-18,5
A21JK1XVN7EDMT,B007PORYUI,2014-11-10,3
A21JK1XVN7EDMT,B00DTH63P2,2014-11-10,3
A21P8RKP4HRO1W,B01DQG3DFI,2012-08-15,1
A21VLPGCRFH6OF,B000J4FGAG,2017-06-24,5
A221FPD86E5O87,B0058TE4WI,2014-06-22,5
A223Y9YQIZWX3Q,B0065I8MC4,2014-12-30,5
A223Y9YQIZWX3Q,B008MAPGEK,2014-01-30,5
A224KM22RQ5CD4,B00F6XZNGM,2017-03-02,4
A226VGZWOEBPGL,B019FYF466,2017-07-28,5
A22B13EJTZKCTM,B00ET86JSG,2015-08-03,3
A22BKY1TAIN2NR,B00014340I,2017-11-24,4
A22CW0ZHY3NJH8,B00J66M2SM,2017-06-28,3
A22M6JJ3EVP3W7,B00BXS9PFE,2014-03-03,4
A22PHKFFVGZ9X6,B00IRNQM22,2015-04-13,4
A231LBC8EGPO5L,B00B80GS4I,2014-06-09,3
A231LBC8EGPO5L,B00LA5NHXQ,2016-12-22,5
A231YLXS6IQ441,B0002RI2PG,2015-03-09,4
A234G6UKEMMDCY,B00063M3EC,2015-03-23,4
A234X1MVIMPMMC,B00LAN2YEQ,2015-06-07,1
A235NA61RC6YC1,B000WMWR1G,2014-10-18,4
A239ER4X93L28K,B00EU6NK66,2015-05-08,5
A23GFTVIETX7DS,B000Q388UK,2017-05-10,5
A23GFTVIETX7DS,B0060OUV5Y,2015-12-03,3
A23GFTVIETX7DS,B00W68VTPY,2017-08-15,5
A23IOT68MCMXMP,B00R3PZK14,2018-01-18,5
A23K3O8L45GCQE,B0001EKYEM,2017-05-18,3
A23KSLZZ6CQJ7O,B0049OY496,2015-01-05,5
