userid,itemid,timestamp,rating
A178FYDM3K4TE8,B003JQJNWS,2016-09-06,5
A178FYDM3K4TE8,B006PKMU7U,2014-04-28,5
A178ZLVU4TI928,B00YG1PICO,2018-04-24,5
A179AK14VS5ZK8,B00ME7YUIU,2017-08-16,4
A179DIXVFI11ER,B00G3J6GDM,2016-11-22,5
A17FIJ4RU3FTGE,B007Y8UX80,2015-04-20,5
A17G3FKETSJZ58,B001PTGBSK,2015-04-02,5
A17G9QZP7P091X,B0006IX85K,2016-04-13,4
A17GXG2I38M1YW,B00FH8H8QE,2016-08-09,5
A17HMM1M7T9PJ1,B0015YJK9C,2009-07-14,5
A17HMM1M7T9PJ1,B004LGTSQ6,2013-04-07,4
A17HMM1M7T9PJ1,B004MUFHUM,2012-07-26,5
A17I71NWJFR0XX,B00I5HRFYY,2017-11-08,5
A17IY9504J462M,B0013BKDO8,2016-08-30,5
A17J1RTEW4YWYQ,B004VNCEA6,2015-01-10,5
A17J6YDVZHDODB,B00SSZERWQ,2016-04-01,5
A17J6YDVZHDODB,B01GDO9OZ8,2018-02-01,3
A17J9ITAHTFQSV,B00LZKR3G8,2017-06-23,5
A17JGUY7OCFJ57,B007GBZ952,2014-07-27,5
A17JLMP8KB9U5G,B01GWCVBKW,2016-03-03,5
A17K88KERE9UN5,B00NQB718E,2018-08-02,4
A17L31M47XNO92,B004VNCEA6,2015-07-12,5
A17L31M47XNO92,B009638QJY,2015-02-09,4
A17LA68PT120JS,B00IDJ885O,2017-09-26,5
A17N7HT6BOFW8R,B0001GAYRC,2016-12-12,5
A17N7HT6BOFW8R,B0007KQUMK,2016-10-28,5
A17ST44YL27ER,B001JYQ852,2016-12-09,5
A17UY3PYGEEUMQ,B007D5H3OG,2015-07-06,5
A17V9XL4CWTQ6G,B00GTRVO12,2014-11-26,5
A17WH3G2CV6TLQ,B006WQNHI8,2017-11-18,5
A17WH3G2CV6TLQ,B00GS8VGP6,2017-11-26,5
A17WQYQFRTJAD9,B00LKL2E0W,2017-01-07,5
A17ZPLHRUPPEG5,B005M3X3R2,2015-06-17,5
A1837LXQ7E5Z87,B000TGEFV0,2016-06-28,5
A185IRBZHYP6EP,B0001MSC84,2014-10-12,1
A1886ATWOZ33GX,B018KZBN4I,2017-04-20,5
A188V858ODAD8Y,B00DXPRTHG,2015-04-28,5
A1891VKQBJ2O5M,B000PSAKAW,2016-12-02,5
A1898HRFQP1IUA,B004UZ3WBU,2015-07-12,5
A1898HRFQP1IUA,B005H8YMYU,2016-04-23,5
A189UB0Q92WM8X,B001VXY3F8,2016-02-24,5
A18A1JNTSBABDL,B001766LZO,2015-02-25,5
A18C5CAOM7B8UJ,B0002APRLA,2018-03-20,4
A18E679WQ7N8ZV,B003E7E3W2,2013-11-25,5
A18H3X0XGMD1K0,B00JCFPODM,2014-07-22,2
A18L1ULRX0D1M5,B014I4OESM,2018-04-22,5
A18M4UW3WRI0ZI,B000WFRMBI,2017-03-26,5
A18OL1YKXAPAMK,B01E8LPNGC,2016-01-15,3
A18P60V438599M,B004M8T2JG,2015-01-03,4
A18QHLT0253UTF,B00INL0BTS,2015-02-27,5
A18T16VIGHCM7M,B004HKITWU,2015-09-14,5
A18T2X9QP4ZV54,B0159JLOCE,2017-07-18,4
A18WKND2QOTEE7,B0077RAP1I,2014-12-16,5
A18Z4PYBB9L9RY,B00HWROO7E,2018-02-23,5
A18Z4PYBB9L9RY,B01E7G1AU6,2018-05-05,2
A18ZR8XCWWU9EO,B00JCH2YJC,2015-04-13,5
A1956EMIWPX8VW,B00C351GBC,2017-02-16,5
A195E0OPT3Q0YU,B001HWGMBG,2013-05-02,5
A195E0OPT3Q0YU,B00BCVXUR6,2014-02-02,5
A196EE7NHEO4HM,B00DXPRTHG,2015-01-26,5
A19A3HYEO2BYQL,B00BUV7I3K,2015-02-02,3
A19BDYECIES5WX,B00FGDP7K4,2017-03-18,5
A19BDYECIES5WX,B016HEKEGW,2017-03-08,5
A19CQDHVL2K16N,B00IZFQ5E2,2016-04-28,5
A19D3XUCK00ZUM,B00MVIYNFW,2016-12-12,5
A19JVQQS14479X,B0018BJW6S,2016-06-01,5
A19JVQQS14479X,B0195V3682,2016-02-08,5
A19KDMMPZERLYN,B004Y4Z7NS,2014-08-18,5
A19KWBV69AMHTZ,B00GI8GR9Q,2015-10-19,5
A19MY20W5ICVQJ,B00CF49K4Q,2018-03-17,5
A19NYASEZD3E0P,B00T6YZ0K6,2017-07-26,4
A19O0FFCS9C5CZ,B000BVXVJK,2016-10-16,5
A19OK05Z2WYE9X,B000KL1ZCG,2015-03-03,5
A19OQF5LER2GRR,B00I3MXJL4,2015-11-17,4
A19P85CQC797KV,B00YSP7AJ2,2018-03-20,5
A19T9BNV7JLV1E,B000AVJJZ6,2016-12-04,5
A19V0QSEEFKED9,B004K6EEI4,2017-12-26,2
A19VAM3W08WRC9,B00JKPZONO,2015-06-20,5
A19YOYY7FLQMA6,B014UN3AE0,2015-11-25,5
A1A0JW46IC0AJ3,B00MUT58Y2,2017-11-12,5
A1A0JW46IC0AJ3,B01CSBSWX0,2017-11-12,5
A1A21GIPMY89BZ,B015YKJCHM,2017-10-31,5
A1A3AJO17JKLBU,B01H3IIE40,2017-04-23,2
A1A3S3DBCPL9LT,B00ANYYY5U,2015-01-04,5
A1A57ZFRBIFQGD,B0058TX72G,2016-07-05,4
A1A5UZGRPM595J,B00RC0M8Q0,2017-04-11,5
A1A5UZGRPM595J,B00UMV7AKK,2017-05-03,5
A1A7PCDLOGX0PO,B00H3Q6KOY,2015-07-08,5
A1A8W04MHUKKWH,B00H7VEU0G,2014-08-17,5
A1A9PD00UVHHVI,B00KWFV58O,2018-05-15,4
A1AA8SY4X5UL9H,B000BLIC5S,2012-12-27,5
A1AC1ZXX9IBCTT,B00NL2AON2,2017-01-25,5
A1AE0A46QTLLR6,B0018ACR6G,2015-11-21,5
A1AEPMPA12GUJ7,B00485FCG0,2015-08-15,4
A1AFJ87U1APZYY,B00TDBVW7W,2018-04-19,5
A1AG5TJZMPZJDM,B007FER2IW,2015-07-16,5
A1AGEGR4OTRQYC,B00004WLKA,2015-10-30,5
A1AHOPC2N8BCPZ,B0002YVMVK,2016-08-07,5
A1AIJAHUL50HT,B00HTXR6MG,2014-10-19,5
A1AKAC8VSCS824,B000H9JGFE,2015-10-22,4
A1AKGUTTUB3I9K,B001NNRWPY,2017-01-23,5
A1AO6PX13V3P9I,B01GQMTYI4,2017-04-02,5
A1ARTJE95DJ5RF,B00N7I1ZVU,2017-01-20,1
A1AS9UM2UGNUTO,B0009V1WXY,2014-03-28,3
A1AUF4H3Q11JED,B01BY3DW9W,2017-10-30,5
A1AUYOLJHUBFY1,B000BODTKI,2015-05-23,5
A1AUYOLJHUBFY1,B000MN3GQ0,2014-11-19,4
A1AV1PEI91XJ0J,B008IMQ73Q,2015-02-12,5
A1AV1PEI91XJ0J,B00E9YQQSS,2015-02-12,5
A1AV1PEI91XJ0J,B00T2DNKJY,2017-03-16,5
A1AV1PEI91XJ0J,B00XBLLG5S,2016-10-09,5
A1AV1PEI91XJ0J,B01D8D54OM,2016-09-09,5
A1AX9N28BIE60C,B00YL1GSI2,2016-10-01,5
A1AXC8NIPAVPM7,B004DGIITC,2013-02-13,5
A1AXCV2WYDA4PD,B000FPAN2K,2018-04-30,4
A1AXCV2WYDA4PD,B00CJ5EO2E,2015-07-08,4
A1AXMGSICTDS72,B00A7OOSNE,2015-02-10,5
A1AZ3AZ8I5DQ3,B00ID8IUJY,2017-02-19,4
A1AZU33URVN4GX,B00K85965W,2016-09-30,5
A1B14DFG0ATRV9,B00MMYDAQI,2015-06-04,4
A1B3V68TA4SQY,B000K7M37G,2016-11-29,2
A1B3V68TA4SQY,B003ULZGFU,2016-01-07,1
A1B3V68TA4SQY,B00F839VNQ,2016-10-15,5
A1B67MUORK74DA,B0001MSC84,2015-10-13,5
A1B75QJ23ZG80L,B01AUUWKRU,2016-11-10,5
A1B9D3DFZ9PTHV,B00AZBIZTW,2014-09-30,1
A1BBBY3W71H3IK,B000BPIM5O,2014-11-15,5
A1BBBY3W71H3IK,B005PG0HIY,2014-11-15,5
A1BE4L8KRJQNDY,B00KH7RFVI,2016-07-08,5
A1BEACUI72FVL3,B00C58N9O4,2017-11-15,4
A1BEIREWOCZRJV,B0000225IO,2017-09-26,4
A1BEIREWOCZRJV,B0001GAYRC,2017-09-26,4
A1BEIREWOCZRJV,B016C5F2WM,2017-05-30,3
A1BHZPN2HD8CXJ,B000FP83PE,2018-02-16,5
A1BJHZE41QWBX6,B0013U75B8,2013-09-24,5
A1BKH50EJJ258I,B00143LLB4,2015-02-24,4
A1BLO9IOUFPHRV,B0002EQU6C,2015-03-03,5
A1BLO9IOUFPHRV,B00DMI632G,2017-05-22,5
A1BMKH3E5PNIQL,B00PF7GNPO,2018-04-07,5
A1BMYBCHD94FL3,B0006O8QQ0,2016-06-07,5
A1BPEOKA3RBWBT,B01FUFWN8Q,2017-09-24,3
A1BQFTITD6JC7F,B00B5137DK,2014-09-17,5
A1BQJUJUXNLLD0,B00IO4FJ3C,2016-04-13,1
A1BT9J2I6DC246,B00FQ937NM,2017-11-26,4
A1BTBRNUX81Y4X,B001E5ZWT4,2016-05-16,4
A1BTVO271XXHMD,B00OXPE8U6,2016-05-26,5
A1BU0GOLX89MN7,B000BQPDXC,2015-05-06,5
A1BU5WL12P4ZAC,B01FJS19C0,2017-03-22,5
A1BUMK62QU1X7O,B0111ZSS2O,2017-02-18,1
A1C0VA78IGB4GI,B00UPSVH36,2016-09-14,5
A1C1WJ0BPR584,B01CUPV9KC,2018-07-26,4
A1C24NP9J58UXX,B0009XB4O4,2015-12-07,5
A1C2W2FQ60DI03,B00J0EE1D4,2016-06-29,5
A1C3MXHELRMA8A,B009638QJY,2014-06-06,2
A1C4KJ6S16DGPP,B0000DD23N,2016-09-29,5
A1C4X673B9W5UW,B000H9L3NW,2014-09-30,5
A1C4XZPPK9CBUM,B000EJ332O,2015-02-21,4
A1C50BKVATAI1Z,B001B19FDK,2017-08-21,5
A1C50BKVATAI1Z,B00DGKDOHC,2018-01-11,5
A1C5TCCR2IGKBU,B000EJUBBU,2014-11-19,5
A1C8ASO4Q2ROPQ,B0060FGA8A,2017-01-10,5
A1C8ASO4Q2ROPQ,B01COSN7O6,2016-10-10,5
A1C8K4LG8EUS3Y,B00631GQGW,2016-07-23,5
A1C94S4BGCEJ3R,B00IG46NL2,2017-04-09,5
A1C95SV1L38A6B,B000BQYG4O,2014-10-15,5
A1C9C0C9RH4TUF,B00837ZGRY,2016-12-06,5
A1CBJONNVORF0A,B014VM991I,2016-06-01,5
A1CC9CXKTVLS46,B00YQB85PG,2017-04-13,3
A1CEG8DQ3YIJ80,B001BNO7AE,2015-10-16,5
A1CEG8DQ3YIJ80,B003GSKZLW,2015-04-20,5
A1CEPO6SPFZ5Z9,B00004T7W2,2015-11-22,5
A1CEPO6SPFZ5Z9,B0006O1ICE,2015-11-22,5
A1CEPO6SPFZ5Z9,B00CJI6T4M,2015-11-22,5
A1CFCQ8VIWSHCT,B003OF616U,2017-03-12,5
A1CH6MNJ13ZQJ3,B005UUQNQA,2014-10-31,5
A1CJDHRGQ6SN6H,B0019ZIM0U,2014-07-02,5
A1CJDHRGQ6SN6H,B01F47B8AO,2014-07-02,4
A1CJWULEZ5S7CH,B0002YOZIW,2014-10-31,5
A1CKRQ1QE8TUBJ,B001R4CMEA,2013-08-25,5
A1CL9C8RNLWSBR,B00MVIYNFW,2017-07-22,4
A1CM25G6STWZ4F,B001D0CKYK,2015-02-14,4
A1CONMSNDS6WF,B00191IZB0,2016-10-18,4
A1COYIS381X42C,B00O9XEDES,2017-09-27,4
A1CPUUJ07CY8A7,B004754KFK,2016-12-10,5
A1CPYV0P4R7TLS,B00137WP5C,2015-07-22,5
A1CR9FH5YWUZMJ,B001Z3C3AG,2018-01-15,5
A1CRRTVBOQT9A5,B001ACIGOO,2018-03-15,5
A1CRRTVBOQT9A5,B005F5OJG6,2015-09-27,5
A1CSRR7FCKBL9M,B003F76A72,2013-01-10,1
A1CSRR7FCKBL9M,B003ZKJNVY,2017-04-01,3
A1CT6MLYNBG3L4,B00LXW06R6,2017-08-16,4
A1CTO812YAY1QP,B001R68H9W,2015-01-31,5
A1CUB0ZXLYIAFK,B0002KRABU,2014-12-11,5
A1D0TMTC77GJ0T,B00QRR2XL4,2015-01-13,5
A1D1HH9GFTX0DA,B000LF42NK,2015-12-03,5
A1D1NIU7AGSDJY,B00207NF6W,2017-05-19,5
A1D3RS9BCVL6TX,B005TZJ0AM,2014-11-06,5
A1D3RS9BCVL6TX,B007XRCUGK,2017-03-11,3
A1D3RS9BCVL6TX,B00CGV6TZG,2015-07-31,5
A1D3RS9BCVL6TX,B00DF9YVTE,2015-03-28,5
A1D5URREX8Z5IP,B00F3ZDZ2W,2016-02-06,5
A1D6DJB4RIH1QV,B00CL8F5HM,2016-05-10,5
A1D7ZR0NYWI9FU,B0024LL7MI,2016-04-06,5
A1D8DH50K9FXTD,B008S0KNZG,2016-05-26,4
A1D8X9EJVI95EP,B00J0H3PG0,2017-07-28,5
A1DBOXG3JSBGWN,B000FMWZ5Q,2017-01-23,4
A1DBOXG3JSBGWN,B0013BKDO8,2016-05-18,4
A1DFV3EY1ZAEIH,B0097QA7OW,2014-04-21,5
A1DIPVFBDL4W6R,B01625X36E,2016-11-20,4
A1DJ6NZJTY90ZW,B00Y6RCY8O,2018-03-26,3
A1DQITLLNRVO2C,B005QDP1XC,2018-03-21,5
A1DUAWQRMTO9HG,B0196B285I,2017-03-10,5
A1DUAZ17KKWCE8,B0057UUGS4,2015-08-06,5
A1DWKG7P3470R,B01BZO8O3O,2018-03-20,4
A1DZFHYVOS5DIL,B00LUJFFAU,2018-05-29,5
A1E55W6ES0FY17,B00JF2LPXK,2016-08-02,5
A1E5WMUUC7EHAS,B00022749Q,2014-05-06,4
A1E685QP07B8U0,B01GNAGJI2,2018-02-17,5
A1E7VE4B34XYGU,B0013E2AQY,2015-11-24,2
A1E8U084NSVPTD,B000H9LIIW,2013-11-19,5
A1E8XPKV5E8MID,B00HFLQIQM,2016-05-06,4
